QueryNumber;List
1;[729, 598, 0.007516509117651883]
1;[730, 640, 0.007507972626886689]
1;[731, 1223, 0.0075006560667528425]
1;[732, 806, 0.007483871268870928]
1;[733, 995, 0.0074810764509290065]
1;[734, 196, 0.007448119253431433]
1;[735, 626, 0.007418845150637213]
1;[736, 479, 0.007396855256789915]
1;[737, 594, 0.00737317276759038]
1;[738, 155, 0.007353974991615918]
1;[739, 472, 0.00734712573871909]
1;[740, 579, 0.007345127232068333]
1;[741, 843, 0.007343053242895614]
1;[742, 1017, 0.007307119323468948]
1;[743, 274, 0.0073069846780743075]
1;[744, 952, 0.007300348762020373]
1;[745, 232, 0.007287126900135363]
1;[746, 1174, 0.00728108513913044]
1;[747, 1074, 0.0072678512340241565]
1;[748, 65, 0.007252515641345237]
1;[749, 1062, 0.007249668987235535]
1;[750, 1113, 0.007233098493166795]
1;[751, 369, 0.007206393089176292]
1;[752, 781, 0.007152971368700237]
1;[753, 677, 0.007126164799050495]
1;[754, 349, 0.007112303874764757]
1;[755, 1073, 0.007112036498785294]
1;[756, 757, 0.007080588805557269]
1;[757, 577, 0.007078462189745817]
1;[758, 732, 0.0070530177857969075]
1;[759, 1108, 0.00705152275087208]
1;[760, 1101, 0.007046285373691222]
1;[761, 446, 0.007032781992387665]
1;[762, 195, 0.007014271376014105]
1;[763, 862, 0.00700845785733014]
1;[764, 396, 0.007002370744118821]
1;[765, 271, 0.006989020056378286]
1;[766, 769, 0.006962865331684065]
1;[767, 616, 0.006945372645570375]
1;[768, 460, 0.006936509727456839]
1;[769, 832, 0.0069355475158166605]
1;[770, 672, 0.006926279129037171]
1;[771, 332, 0.006923800299492433]
1;[772, 784, 0.00692357458009067]
1;[773, 5, 0.006922669841195189]
1;[774, 1010, 0.006921557082276774]
1;[775, 15, 0.006921487861584961]
1;[776, 212, 0.006881057539447936]
1;[777, 872, 0.006878417976374387]
1;[778, 72, 0.006854383050112072]
1;[779, 569, 0.006843246014803556]
1;[780, 22, 0.006809722200051832]
1;[781, 253, 0.006796105401991887]
1;[782, 1037, 0.0067688135223651765]
1;[783, 630, 0.006736136574962955]
1;[784, 84, 0.006732965207657247]
1;[785, 176, 0.006730904099916516]
1;[786, 737, 0.0067296212974100765]
1;[787, 605, 0.006713284327587754]
1;[788, 1131, 0.006692151753597842]
1;[789, 1070, 0.006691919910215705]
1;[790, 470, 0.006690958483735149]
1;[791, 556, 0.0066820236254217435]
1;[792, 372, 0.006665191748199614]
1;[793, 1104, 0.006658948821149158]
1;[794, 234, 0.006645871632940885]
1;[795, 953, 0.006621532610830766]
1;[796, 937, 0.006619054877015236]
1;[797, 178, 0.0066051501939343666]
1;[798, 1021, 0.006600814251956773]
1;[799, 913, 0.0065871992686653775]
1;[800, 244, 0.006569487602917642]
1;[801, 228, 0.0065447743590719525]
1;[802, 1232, 0.006543113522621529]
1;[803, 383, 0.006540449593713944]
1;[804, 209, 0.006536913001612396]
1;[805, 340, 0.006532555490088865]
1;[806, 668, 0.006526599899472395]
1;[807, 1226, 0.006503048167192231]
1;[808, 539, 0.0065018671816322055]
1;[809, 1195, 0.0064969882066017]
1;[810, 896, 0.006492509810067591]
1;[811, 886, 0.006491805182079803]
1;[812, 601, 0.006476531609453131]
1;[813, 803, 0.006462587437096471]
1;[814, 695, 0.0064507190856620805]
1;[815, 259, 0.006450130287609887]
1;[816, 181, 0.006447234992810357]
1;[817, 19, 0.006433019799319079]
1;[818, 607, 0.006432957862933116]
1;[819, 1068, 0.006428623137112258]
1;[820, 238, 0.006428262588592827]
1;[821, 1140, 0.006425770354697337]
1;[822, 800, 0.006422515489938049]
1;[823, 750, 0.006416421569294819]
1;[824, 1075, 0.006408022716680618]
1;[825, 183, 0.006407029322725669]
1;[826, 136, 0.006404795060408459]
1;[827, 714, 0.0063976162512075765]
1;[828, 1116, 0.006387489693645229]
1;[829, 947, 0.00636392758969559]
1;[830, 613, 0.006359099481245662]
1;[831, 341, 0.006357902584251714]
1;[832, 219, 0.0063471822776105125]
1;[833, 661, 0.006340178467043596]
1;[834, 1052, 0.0063262377809620044]
1;[835, 125, 0.006318183820970102]
1;[836, 778, 0.006316923356538703]
1;[837, 443, 0.006303857763724387]
1;[838, 587, 0.00629954133892919]
1;[839, 422, 0.0062986807039072355]
1;[840, 1129, 0.006296523425439589]
1;[841, 725, 0.006293572319460386]
1;[842, 286, 0.006275917231717108]
1;[843, 1127, 0.006242058126511808]
1;[844, 445, 0.006222976488731239]
1;[845, 919, 0.006219899906873762]
1;[846, 1046, 0.006214551342674918]
1;[847, 841, 0.006204945167242062]
1;[848, 788, 0.006198685453938865]
1;[849, 327, 0.006186218906143268]
1;[850, 518, 0.006174331363761157]
1;[851, 69, 0.0061627368029480425]
1;[852, 267, 0.006157847376200918]
1;[853, 659, 0.006153676181681705]
1;[854, 486, 0.006129583399607774]
1;[855, 688, 0.006093018960974377]
1;[856, 1095, 0.00606328408483364]
1;[857, 855, 0.006045200526177443]
1;[858, 368, 0.006039639323613805]
1;[859, 487, 0.006030754014911892]
1;[860, 252, 0.006028454711961328]
1;[861, 611, 0.006018335160351202]
1;[862, 1218, 0.006015021613651636]
1;[863, 842, 0.0059803942894992275]
1;[864, 432, 0.005949757686053289]
1;[865, 6, 0.00590922965582989]
1;[866, 473, 0.005899898924703836]
1;[867, 1030, 0.005894310209731362]
1;[868, 1051, 0.005886032240437885]
1;[869, 346, 0.00588089754710358]
1;[870, 887, 0.005805275497834661]
1;[871, 743, 0.005790711073144629]
1;[872, 421, 0.005777188058514709]
1;[873, 200, 0.005767680242564853]
1;[874, 261, 0.005730763260761408]
1;[875, 462, 0.005721189611383664]
1;[876, 519, 0.005719064353903631]
1;[877, 276, 0.005715409080950342]
1;[878, 23, 0.005709659202331909]
1;[879, 447, 0.0056940299200136935]
1;[880, 509, 0.00567634802132069]
1;[881, 1191, 0.00567006473593073]
1;[882, 1048, 0.00565932067257487]
1;[883, 364, 0.005650055662833158]
1;[884, 371, 0.005630423703731284]
1;[885, 377, 0.005622832841642957]
1;[886, 93, 0.0055965865914402845]
1;[887, 111, 0.005588516132672181]
1;[888, 146, 0.005551909042688862]
1;[889, 1110, 0.0055518514868149425]
1;[890, 849, 0.005544842744050526]
1;[891, 351, 0.005524451445518995]
1;[892, 304, 0.00551879510866827]
1;[893, 393, 0.005512977784505447]
1;[894, 452, 0.005511168515231774]
1;[895, 1033, 0.005489496889850236]
1;[896, 24, 0.005482322101582861]
1;[897, 622, 0.005481419609815938]
1;[898, 77, 0.005466509056701042]
1;[899, 135, 0.005459035850667525]
1;[900, 363, 0.005434090281733059]
1;[901, 1065, 0.005424376564073419]
1;[902, 188, 0.0054217088202993735]
1;[903, 98, 0.00541440969147858]
1;[904, 305, 0.005402417515654356]
1;[905, 468, 0.005391767041235094]
1;[906, 762, 0.005378393666601917]
1;[907, 1038, 0.0053619592094025495]
1;[908, 1105, 0.005325043450672127]
1;[909, 34, 0.005306870935177173]
1;[910, 442, 0.005306651235441153]
1;[911, 675, 0.005261079294620454]
1;[912, 922, 0.005218105997173962]
1;[913, 773, 0.005191173337375209]
1;[914, 604, 0.0051769134748098295]
1;[915, 686, 0.00517336263158096]
1;[916, 1119, 0.005160458145980125]
1;[917, 719, 0.005155919734674672]
1;[918, 8, 0.005150756530058307]
1;[919, 100, 0.0051438006385137736]
1;[920, 342, 0.005132908375384143]
1;[921, 268, 0.005111330183837119]
1;[922, 172, 0.005110833008483754]
1;[923, 123, 0.005110131546343668]
1;[924, 134, 0.005078531055258694]
1;[925, 653, 0.0050717210221396785]
1;[926, 1138, 0.005065546899799607]
1;[927, 149, 0.005053866216195078]
1;[928, 197, 0.005041657078100679]
1;[929, 250, 0.005038178811704237]
1;[930, 367, 0.005004498505159999]
1;[931, 326, 0.004999118021836166]
1;[932, 702, 0.004982255198505273]
1;[933, 879, 0.004964766728427516]
1;[934, 890, 0.0049627307356882415]
1;[935, 795, 0.004943543579518794]
1;[936, 30, 0.00491428218339371]
1;[937, 955, 0.004902375620669992]
1;[938, 193, 0.004898048245831386]
1;[939, 202, 0.004840272376936506]
1;[940, 994, 0.004839939209993498]
1;[941, 95, 0.004824337608843131]
1;[942, 885, 0.0048209411681184415]
1;[943, 612, 0.004815217397814348]
1;[944, 1086, 0.0048108453708346184]
1;[945, 258, 0.004784996518662386]
1;[946, 416, 0.0047199982055255935]
1;[947, 315, 0.004706265764157112]
1;[948, 370, 0.004629818183460944]
1;[949, 782, 0.004622379950780321]
1;[950, 429, 0.004617445126113544]
1;[951, 203, 0.004615907071717354]
1;[952, 325, 0.004614896727388769]
1;[953, 86, 0.00461039461544012]
1;[954, 348, 0.004592423757665502]
1;[955, 703, 0.004590843909678896]
1;[956, 295, 0.004567321677243629]
1;[957, 660, 0.004520771353402099]
1;[958, 1047, 0.004493053412010481]
1;[959, 667, 0.004431131126438491]
1;[960, 804, 0.004410455527458743]
1;[961, 521, 0.004398500419043783]
1;[962, 360, 0.004338384307382129]
1;[963, 215, 0.004148713287577139]
1;[964, 1000, 0.004009048150207117]
1;[965, 1085, 0.003736120723587721]
1;[966, 643, 0.0036908896364808634]
1;[967, 2, 0.0]
1;[968, 9, 0.0]
1;[969, 14, 0.0]
1;[970, 16, 0.0]
1;[971, 17, 0.0]
1;[972, 20, 0.0]
1;[973, 25, 0.0]
1;[974, 29, 0.0]
1;[975, 32, 0.0]
1;[976, 35, 0.0]
1;[977, 37, 0.0]
1;[978, 44, 0.0]
1;[979, 45, 0.0]
1;[980, 46, 0.0]
1;[981, 54, 0.0]
1;[982, 56, 0.0]
1;[983, 57, 0.0]
1;[984, 58, 0.0]
1;[985, 66, 0.0]
1;[986, 70, 0.0]
1;[987, 71, 0.0]
1;[988, 73, 0.0]
1;[989, 75, 0.0]
1;[990, 76, 0.0]
1;[991, 78, 0.0]
1;[992, 79, 0.0]
1;[993, 81, 0.0]
1;[994, 87, 0.0]
1;[995, 91, 0.0]
1;[996, 94, 0.0]
1;[997, 97, 0.0]
1;[998, 99, 0.0]
1;[999, 103, 0.0]
1;[1000, 105, 0.0]
1;[1001, 112, 0.0]
1;[1002, 114, 0.0]
1;[1003, 115, 0.0]
1;[1004, 116, 0.0]
1;[1005, 117, 0.0]
1;[1006, 120, 0.0]
1;[1007, 127, 0.0]
1;[1008, 129, 0.0]
1;[1009, 131, 0.0]
1;[1010, 138, 0.0]
1;[1011, 145, 0.0]
1;[1012, 153, 0.0]
1;[1013, 158, 0.0]
1;[1014, 162, 0.0]
1;[1015, 180, 0.0]
1;[1016, 186, 0.0]
1;[1017, 192, 0.0]
1;[1018, 194, 0.0]
1;[1019, 198, 0.0]
1;[1020, 207, 0.0]
1;[1021, 213, 0.0]
1;[1022, 214, 0.0]
1;[1023, 216, 0.0]
1;[1024, 220, 0.0]
1;[1025, 240, 0.0]
1;[1026, 241, 0.0]
1;[1027, 247, 0.0]
1;[1028, 249, 0.0]
1;[1029, 257, 0.0]
1;[1030, 264, 0.0]
1;[1031, 275, 0.0]
1;[1032, 285, 0.0]
1;[1033, 291, 0.0]
1;[1034, 294, 0.0]
1;[1035, 299, 0.0]
1;[1036, 309, 0.0]
1;[1037, 319, 0.0]
1;[1038, 328, 0.0]
1;[1039, 331, 0.0]
1;[1040, 338, 0.0]
1;[1041, 343, 0.0]
1;[1042, 344, 0.0]
1;[1043, 345, 0.0]
1;[1044, 350, 0.0]
1;[1045, 353, 0.0]
1;[1046, 354, 0.0]
1;[1047, 356, 0.0]
1;[1048, 362, 0.0]
1;[1049, 365, 0.0]
1;[1050, 374, 0.0]
1;[1051, 376, 0.0]
1;[1052, 379, 0.0]
1;[1053, 381, 0.0]
1;[1054, 384, 0.0]
1;[1055, 385, 0.0]
1;[1056, 387, 0.0]
1;[1057, 388, 0.0]
1;[1058, 395, 0.0]
1;[1059, 399, 0.0]
1;[1060, 403, 0.0]
1;[1061, 405, 0.0]
1;[1062, 412, 0.0]
1;[1063, 413, 0.0]
1;[1064, 423, 0.0]
1;[1065, 426, 0.0]
1;[1066, 428, 0.0]
1;[1067, 434, 0.0]
1;[1068, 448, 0.0]
1;[1069, 456, 0.0]
1;[1070, 464, 0.0]
1;[1071, 465, 0.0]
1;[1072, 476, 0.0]
1;[1073, 483, 0.0]
1;[1074, 490, 0.0]
1;[1075, 491, 0.0]
1;[1076, 492, 0.0]
1;[1077, 500, 0.0]
1;[1078, 504, 0.0]
1;[1079, 507, 0.0]
1;[1080, 513, 0.0]
1;[1081, 514, 0.0]
1;[1082, 515, 0.0]
1;[1083, 516, 0.0]
1;[1084, 537, 0.0]
1;[1085, 544, 0.0]
1;[1086, 545, 0.0]
1;[1087, 547, 0.0]
1;[1088, 557, 0.0]
1;[1089, 558, 0.0]
1;[1090, 560, 0.0]
1;[1091, 580, 0.0]
1;[1092, 593, 0.0]
1;[1093, 600, 0.0]
1;[1094, 603, 0.0]
1;[1095, 609, 0.0]
1;[1096, 615, 0.0]
1;[1097, 619, 0.0]
1;[1098, 620, 0.0]
1;[1099, 621, 0.0]
1;[1100, 627, 0.0]
1;[1101, 635, 0.0]
1;[1102, 637, 0.0]
1;[1103, 641, 0.0]
1;[1104, 642, 0.0]
1;[1105, 644, 0.0]
1;[1106, 645, 0.0]
1;[1107, 654, 0.0]
1;[1108, 656, 0.0]
1;[1109, 663, 0.0]
1;[1110, 664, 0.0]
1;[1111, 666, 0.0]
1;[1112, 674, 0.0]
1;[1113, 678, 0.0]
1;[1114, 679, 0.0]
1;[1115, 681, 0.0]
1;[1116, 682, 0.0]
1;[1117, 699, 0.0]
1;[1118, 708, 0.0]
1;[1119, 709, 0.0]
1;[1120, 713, 0.0]
1;[1121, 720, 0.0]
1;[1122, 721, 0.0]
1;[1123, 723, 0.0]
1;[1124, 724, 0.0]
1;[1125, 744, 0.0]
1;[1126, 756, 0.0]
1;[1127, 761, 0.0]
1;[1128, 763, 0.0]
1;[1129, 774, 0.0]
1;[1130, 777, 0.0]
1;[1131, 779, 0.0]
1;[1132, 783, 0.0]
1;[1133, 787, 0.0]
1;[1134, 791, 0.0]
1;[1135, 792, 0.0]
1;[1136, 799, 0.0]
1;[1137, 801, 0.0]
1;[1138, 814, 0.0]
1;[1139, 816, 0.0]
1;[1140, 817, 0.0]
1;[1141, 820, 0.0]
1;[1142, 821, 0.0]
1;[1143, 824, 0.0]
1;[1144, 825, 0.0]
1;[1145, 835, 0.0]
1;[1146, 837, 0.0]
1;[1147, 857, 0.0]
1;[1148, 866, 0.0]
1;[1149, 868, 0.0]
1;[1150, 880, 0.0]
1;[1151, 882, 0.0]
1;[1152, 891, 0.0]
1;[1153, 893, 0.0]
1;[1154, 900, 0.0]
1;[1155, 908, 0.0]
1;[1156, 910, 0.0]
1;[1157, 920, 0.0]
1;[1158, 921, 0.0]
1;[1159, 927, 0.0]
1;[1160, 933, 0.0]
1;[1161, 935, 0.0]
1;[1162, 938, 0.0]
1;[1163, 940, 0.0]
1;[1164, 941, 0.0]
1;[1165, 948, 0.0]
1;[1166, 966, 0.0]
1;[1167, 974, 0.0]
1;[1168, 978, 0.0]
1;[1169, 979, 0.0]
1;[1170, 991, 0.0]
1;[1171, 996, 0.0]
1;[1172, 1001, 0.0]
1;[1173, 1004, 0.0]
1;[1174, 1006, 0.0]
1;[1175, 1008, 0.0]
1;[1176, 1011, 0.0]
1;[1177, 1013, 0.0]
1;[1178, 1020, 0.0]
1;[1179, 1022, 0.0]
1;[1180, 1027, 0.0]
1;[1181, 1028, 0.0]
1;[1182, 1031, 0.0]
1;[1183, 1045, 0.0]
1;[1184, 1061, 0.0]
1;[1185, 1063, 0.0]
1;[1186, 1072, 0.0]
1;[1187, 1079, 0.0]
1;[1188, 1080, 0.0]
1;[1189, 1084, 0.0]
1;[1190, 1087, 0.0]
1;[1191, 1088, 0.0]
1;[1192, 1094, 0.0]
1;[1193, 1097, 0.0]
1;[1194, 1098, 0.0]
1;[1195, 1100, 0.0]
1;[1196, 1109, 0.0]
1;[1197, 1122, 0.0]
1;[1198, 1123, 0.0]
1;[1199, 1130, 0.0]
1;[1200, 1144, 0.0]
1;[1201, 1153, 0.0]
1;[1202, 1176, 0.0]
1;[1203, 1184, 0.0]
1;[1204, 1186, 0.0]
1;[1205, 1194, 0.0]
1;[1206, 1196, 0.0]
1;[1207, 1217, 0.0]
1;[1208, 1219, 0.0]
1;[1209, 1221, 0.0]
1;[1210, 1228, 0.0]
1;[1211, 1229, 0.0]
1;[1212, 1230, 0.0]
1;[1213, 1231, 0.0]
1;[1214, 1235, 0.0]
1;[1215, 1236, 0.0]
2;[1, 159, 0.1563718340737499]
2;[2, 733, 0.1546129992158929]
2;[3, 980, 0.15236917470396968]
2;[4, 754, 0.14614930839730947]
2;[5, 1197, 0.13904501487111023]
2;[6, 592, 0.13828368491561704]
2;[7, 498, 0.13706665877054094]
2;[8, 1, 0.1266062463816345]
2;[9, 459, 0.12627272209194454]
2;[10, 137, 0.12600778663294374]
2;[11, 598, 0.11956265055746201]
2;[12, 417, 0.11906466307275868]
2;[13, 160, 0.11820775707685806]
2;[14, 912, 0.11585941609696791]
2;[15, 265, 0.11529079092451515]
2;[16, 589, 0.11497460710200583]
2;[17, 683, 0.11439328429433017]
2;[18, 769, 0.11423951849402475]
2;[19, 590, 0.11258970935597554]
2;[20, 133, 0.11049232884766365]
2;[21, 176, 0.11043373766040397]
2;[22, 47, 0.10819361780026406]
2;[23, 189, 0.1081169172938515]
2;[24, 80, 0.10481197313506564]
2;[25, 1211, 0.10437241603774743]
2;[26, 437, 0.10433209816157824]
2;[27, 761, 0.10382826805229896]
2;[28, 711, 0.10175972166532611]
2;[29, 614, 0.10078363798091705]
2;[30, 1173, 0.099700367827607]
2;[31, 297, 0.0981883691756014]
2;[32, 1080, 0.09758468530722829]
2;[33, 6, 0.09695255019234211]
2;[34, 682, 0.09684653534144162]
2;[35, 969, 0.0967974957853401]
2;[36, 271, 0.0949560072720257]
2;[37, 41, 0.09260553086703432]
2;[38, 1238, 0.09260298412614698]
2;[39, 915, 0.09144595510784705]
2;[40, 1170, 0.09107460946458353]
2;[41, 7, 0.09100001597220804]
2;[42, 225, 0.08991304871063484]
2;[43, 179, 0.08908531546597762]
2;[44, 1078, 0.08887623414729899]
2;[45, 478, 0.08666594181195601]
2;[46, 956, 0.08657488751247941]
2;[47, 174, 0.08593123345656169]
2;[48, 439, 0.08497219547935991]
2;[49, 499, 0.08285798239354565]
2;[50, 571, 0.08248937430338217]
2;[51, 767, 0.08195632378995192]
2;[52, 1145, 0.08192151941047379]
2;[53, 25, 0.08099312792022388]
2;[54, 177, 0.08065800116149198]
2;[55, 325, 0.08033410450173671]
2;[56, 511, 0.08005428665633409]
2;[57, 223, 0.0791074924994156]
2;[58, 107, 0.07904840561207319]
2;[59, 1137, 0.07882260525140179]
2;[60, 957, 0.07799391416377943]
2;[61, 1091, 0.0779292627751819]
2;[62, 1125, 0.07790154009109337]
2;[63, 502, 0.07729505114745465]
2;[64, 768, 0.07728740284132905]
2;[65, 1169, 0.0769603590684024]
2;[66, 333, 0.07668268630460275]
2;[67, 300, 0.07583835597494565]
2;[68, 187, 0.07581828385750905]
2;[69, 457, 0.07480092924700839]
2;[70, 1192, 0.07448235871642771]
2;[71, 1135, 0.07438769407513704]
2;[72, 556, 0.07345131763222489]
2;[73, 505, 0.07335989692593259]
2;[74, 533, 0.07232063254248627]
2;[75, 568, 0.07217774251818963]
2;[76, 337, 0.07187965867865374]
2;[77, 345, 0.07153013050970726]
2;[78, 473, 0.07075730841815621]
2;[79, 696, 0.06976017418621204]
2;[80, 17, 0.06949913766052931]
2;[81, 451, 0.06905538239583561]
2;[82, 690, 0.06855165539986967]
2;[83, 135, 0.0682011885164253]
2;[84, 31, 0.06756587109219674]
2;[85, 482, 0.06716126257510262]
2;[86, 666, 0.06661789011488241]
2;[87, 905, 0.06620391304984527]
2;[88, 1019, 0.06604566836019873]
2;[89, 95, 0.06585076426819632]
2;[90, 555, 0.0657310614630238]
2;[91, 1199, 0.06566206173205384]
2;[92, 11, 0.06565265352863843]
2;[93, 308, 0.06564004128007253]
2;[94, 1082, 0.06476439711692797]
2;[95, 910, 0.06452794038882337]
2;[96, 8, 0.06434977287532562]
2;[97, 441, 0.06426621061648231]
2;[98, 887, 0.06381377235958412]
2;[99, 805, 0.06315943558849908]
2;[100, 1079, 0.06160543710069351]
2;[101, 935, 0.06133253149559141]
2;[102, 776, 0.06123628064350136]
2;[103, 550, 0.06112541683859903]
2;[104, 778, 0.061102032926677534]
2;[105, 1215, 0.061096207959878815]
2;[106, 301, 0.060990164763758084]
2;[107, 1159, 0.06089182220448458]
2;[108, 758, 0.06084322342406905]
2;[109, 882, 0.06070253946426021]
2;[110, 914, 0.06047621581500795]
2;[111, 925, 0.06011742932347013]
2;[112, 982, 0.05959663715260454]
2;[113, 501, 0.05947836669509641]
2;[114, 114, 0.05907471034138445]
2;[115, 66, 0.05891715116696668]
2;[116, 56, 0.05851673031097299]
2;[117, 427, 0.05775118048718113]
2;[118, 151, 0.05740251243970126]
2;[119, 1066, 0.05710278208973403]
2;[120, 139, 0.056764105399466365]
2;[121, 48, 0.05669783299895753]
2;[122, 496, 0.05653856012262884]
2;[123, 716, 0.05641198571223647]
2;[124, 1071, 0.056344980942475725]
2;[125, 212, 0.056231052129227806]
2;[126, 243, 0.055939472603020596]
2;[127, 863, 0.05589338502182507]
2;[128, 1185, 0.05586950952891435]
2;[129, 322, 0.055614627573438755]
2;[130, 392, 0.05552384074499226]
2;[131, 447, 0.055076939203011224]
2;[132, 45, 0.055056447635062865]
2;[133, 879, 0.054574583746194845]
2;[134, 753, 0.05457005291371938]
2;[135, 540, 0.05427932465515366]
2;[136, 1086, 0.05406837019927381]
2;[137, 945, 0.05405126287980728]
2;[138, 558, 0.05380330822393586]
2;[139, 266, 0.052655453769438185]
2;[140, 983, 0.05245652974194801]
2;[141, 455, 0.05237238286233691]
2;[142, 618, 0.052310036231871464]
2;[143, 1222, 0.052252002477754335]
2;[144, 707, 0.05219125713641678]
2;[145, 463, 0.052173242227204666]
2;[146, 1109, 0.05195120074269309]
2;[147, 742, 0.0518634416017945]
2;[148, 318, 0.0513620080074986]
2;[149, 1064, 0.0512219012778401]
2;[150, 651, 0.049740727940990236]
2;[151, 1012, 0.049725273619351223]
2;[152, 1112, 0.049708137213317176]
2;[153, 497, 0.049658768201354495]
2;[154, 810, 0.04964038164339724]
2;[155, 118, 0.04935482460908611]
2;[156, 559, 0.049197588663689555]
2;[157, 918, 0.049193282365478715]
2;[158, 62, 0.04911592522243284]
2;[159, 15, 0.0489949499116324]
2;[160, 125, 0.048869956427819265]
2;[161, 366, 0.048447149839598025]
2;[162, 531, 0.0484117747957286]
