QueryNumber;List
1;[728, 952, 0.006746894349042306]
1;[729, 84, 0.0067332986591345555]
1;[730, 183, 0.006729878665526001]
1;[731, 769, 0.006710641011648117]
1;[732, 1104, 0.006707188451219298]
1;[733, 896, 0.006700099619463689]
1;[734, 1021, 0.00668663930565629]
1;[735, 372, 0.006613033600359891]
1;[736, 725, 0.006606812930981059]
1;[737, 659, 0.006604667611585185]
1;[738, 234, 0.006603661965292923]
1;[739, 732, 0.0066025460939190175]
1;[740, 443, 0.006588335515275701]
1;[741, 1220, 0.006560488816677158]
1;[742, 341, 0.00655947723788636]
1;[743, 937, 0.006552344143509752]
1;[744, 757, 0.006545790244725292]
1;[745, 219, 0.006539653272331403]
1;[746, 800, 0.006531729996322802]
1;[747, 1140, 0.006519929523417601]
1;[748, 947, 0.006519462469857375]
1;[749, 841, 0.006510641242870784]
1;[750, 383, 0.006505287887307852]
1;[751, 49, 0.00650485149218367]
1;[752, 178, 0.006492711551331003]
1;[753, 457, 0.006486594764509198]
1;[754, 919, 0.0064747102557835105]
1;[755, 601, 0.006473450360243826]
1;[756, 181, 0.006451056296804753]
1;[757, 1195, 0.006449981557699877]
1;[758, 1095, 0.0064481285863499625]
1;[759, 1116, 0.006446331739776766]
1;[760, 1070, 0.006428394125362716]
1;[761, 803, 0.0064194661408834616]
1;[762, 90, 0.006404688021931388]
1;[763, 976, 0.0063914797656640905]
1;[764, 340, 0.006381074030187077]
1;[765, 1232, 0.006373269947693714]
1;[766, 611, 0.006371059852988917]
1;[767, 613, 0.006370601962636576]
1;[768, 587, 0.006364739077445413]
1;[769, 1129, 0.00636384723953131]
1;[770, 72, 0.00636148908896758]
1;[771, 886, 0.006356719904307901]
1;[772, 252, 0.006352863732199459]
1;[773, 1127, 0.006343077615260998]
1;[774, 421, 0.006331642664642593]
1;[775, 607, 0.006308419531760544]
1;[776, 750, 0.006265447855517321]
1;[777, 176, 0.006261682245944282]
1;[778, 259, 0.006259616816771105]
1;[779, 486, 0.0062427732873540885]
1;[780, 1046, 0.006241294313050194]
1;[781, 327, 0.00623055937317882]
1;[782, 855, 0.0061966442868708425]
1;[783, 346, 0.0061834004327311065]
1;[784, 778, 0.006165639793222169]
1;[785, 842, 0.006162830786622256]
1;[786, 19, 0.006158628587383711]
1;[787, 422, 0.00615310572779612]
1;[788, 125, 0.006142139401560622]
1;[789, 518, 0.00613623379451629]
1;[790, 286, 0.0061194785692368255]
1;[791, 238, 0.006113898848337679]
1;[792, 308, 0.006110881941975859]
1;[793, 661, 0.006108723759136957]
1;[794, 1052, 0.006108220216555773]
1;[795, 244, 0.006077711955402189]
1;[796, 473, 0.006047518044191384]
1;[797, 6, 0.0060330504786329404]
1;[798, 509, 0.006011609899405975]
1;[799, 1110, 0.005995758894808812]
1;[800, 1030, 0.005968645600378609]
1;[801, 225, 0.005962989514129815]
1;[802, 539, 0.005952182519258686]
1;[803, 368, 0.005950871946891108]
1;[804, 1152, 0.005940678129566916]
1;[805, 445, 0.005922175455761645]
1;[806, 506, 0.005914705966604296]
1;[807, 688, 0.00589776640947818]
1;[808, 200, 0.0058911566502599265]
1;[809, 432, 0.005860636408103494]
1;[810, 487, 0.005852810572983049]
1;[811, 414, 0.005814177124619825]
1;[812, 887, 0.0058140223264022866]
1;[813, 1048, 0.005813698098167014]
1;[814, 1191, 0.005806804544027897]
1;[815, 146, 0.005792272688110132]
1;[816, 1051, 0.005783726396849468]
1;[817, 23, 0.005753139385895366]
1;[818, 393, 0.005747542592348609]
1;[819, 743, 0.005746673932637288]
1;[820, 364, 0.005746080340508818]
1;[821, 351, 0.005736745140080921]
1;[822, 519, 0.005736041512723224]
1;[823, 7, 0.0057005924315414215]
1;[824, 1218, 0.0056914258015184835]
1;[825, 1033, 0.005640782814547088]
1;[826, 261, 0.005637158034910921]
1;[827, 305, 0.005610402969929025]
1;[828, 604, 0.005582662642518864]
1;[829, 1065, 0.005578631322482812]
1;[830, 622, 0.005565328185108798]
1;[831, 447, 0.0055554531974785215]
1;[832, 762, 0.005547980219030766]
1;[833, 188, 0.005546716777194115]
1;[834, 111, 0.005516080204474672]
1;[835, 363, 0.005505446689755616]
1;[836, 100, 0.005490978969189477]
1;[837, 251, 0.005485696755592915]
1;[838, 462, 0.00548550244880224]
1;[839, 135, 0.005466134426642643]
1;[840, 838, 0.005461804910705055]
1;[841, 371, 0.005451633774194293]
1;[842, 945, 0.00545095247869114]
1;[843, 675, 0.00544747545404403]
1;[844, 1119, 0.005439447105309718]
1;[845, 93, 0.00543201938281093]
1;[846, 98, 0.005419010267084591]
1;[847, 377, 0.005412779676595929]
1;[848, 34, 0.0054080340496528555]
1;[849, 1105, 0.0053860992054051045]
1;[850, 844, 0.005365071840935031]
1;[851, 77, 0.0053624323910236886]
1;[852, 24, 0.005349626400368322]
1;[853, 304, 0.005334359397864684]
1;[854, 342, 0.005330707573718133]
1;[855, 981, 0.005323622995479537]
1;[856, 123, 0.005301635923031805]
1;[857, 849, 0.005276306313976975]
1;[858, 1043, 0.005236105565748525]
1;[859, 719, 0.005218374455524679]
1;[860, 1038, 0.005202758262918379]
1;[861, 653, 0.005174091899239397]
1;[862, 442, 0.005135093618539926]
1;[863, 30, 0.0051271234841596]
1;[864, 629, 0.005126987285617986]
1;[865, 686, 0.005125038625229363]
1;[866, 922, 0.005123857169548492]
1;[867, 795, 0.00511501365277606]
1;[868, 8, 0.005072834235043489]
1;[869, 172, 0.005063168902585383]
1;[870, 1138, 0.00504659736098046]
1;[871, 250, 0.005043618375493388]
1;[872, 193, 0.005042128441982433]
1;[873, 702, 0.005028423807248871]
1;[874, 95, 0.005020286530717428]
1;[875, 134, 0.004997629609555661]
1;[876, 367, 0.0049514824738837405]
1;[877, 149, 0.004902671559992207]
1;[878, 782, 0.004814483918560696]
1;[879, 885, 0.004807810597952185]
1;[880, 224, 0.004804437313626907]
1;[881, 890, 0.004797447987087283]
1;[882, 326, 0.004794168632251411]
1;[883, 517, 0.004791636525949035]
1;[884, 879, 0.004766556454723]
1;[885, 612, 0.004750568670254985]
1;[886, 348, 0.004741447084038605]
1;[887, 673, 0.00473155220515458]
1;[888, 429, 0.0046930473686118395]
1;[889, 1047, 0.004675685585266841]
1;[890, 575, 0.004668893479245519]
1;[891, 325, 0.004660162888651966]
1;[892, 955, 0.004654368648032534]
1;[893, 268, 0.004629064557526298]
1;[894, 703, 0.004626213423149847]
1;[895, 416, 0.004583813865537056]
1;[896, 295, 0.004536085552585955]
1;[897, 258, 0.004530209458190302]
1;[898, 315, 0.004521966712329585]
1;[899, 370, 0.004480798496769076]
1;[900, 804, 0.004459339761216964]
1;[901, 550, 0.004452289281177845]
1;[902, 203, 0.004435368370622246]
1;[903, 667, 0.004419476849582269]
1;[904, 360, 0.0044138009736155006]
1;[905, 1086, 0.0044040969756660026]
1;[906, 521, 0.00439565004549751]
1;[907, 660, 0.004381033717855982]
1;[908, 1034, 0.004344014642458186]
1;[909, 1000, 0.004207534112201745]
1;[910, 215, 0.004029384779602793]
1;[911, 643, 0.0038622873140195715]
1;[912, 1085, 0.003834607167563867]
1;[913, 2, 0.0]
1;[914, 9, 0.0]
1;[915, 10, 0.0]
1;[916, 12, 0.0]
1;[917, 14, 0.0]
1;[918, 16, 0.0]
1;[919, 17, 0.0]
1;[920, 20, 0.0]
1;[921, 25, 0.0]
1;[922, 29, 0.0]
1;[923, 32, 0.0]
1;[924, 35, 0.0]
1;[925, 37, 0.0]
1;[926, 44, 0.0]
1;[927, 45, 0.0]
1;[928, 46, 0.0]
1;[929, 54, 0.0]
1;[930, 56, 0.0]
1;[931, 57, 0.0]
1;[932, 58, 0.0]
1;[933, 66, 0.0]
1;[934, 69, 0.0]
1;[935, 70, 0.0]
1;[936, 71, 0.0]
1;[937, 73, 0.0]
1;[938, 75, 0.0]
1;[939, 76, 0.0]
1;[940, 78, 0.0]
1;[941, 79, 0.0]
1;[942, 81, 0.0]
1;[943, 86, 0.0]
1;[944, 87, 0.0]
1;[945, 91, 0.0]
1;[946, 94, 0.0]
1;[947, 97, 0.0]
1;[948, 99, 0.0]
1;[949, 103, 0.0]
1;[950, 105, 0.0]
1;[951, 112, 0.0]
1;[952, 114, 0.0]
1;[953, 115, 0.0]
1;[954, 116, 0.0]
1;[955, 117, 0.0]
1;[956, 120, 0.0]
1;[957, 127, 0.0]
1;[958, 129, 0.0]
1;[959, 131, 0.0]
1;[960, 136, 0.0]
1;[961, 138, 0.0]
1;[962, 145, 0.0]
1;[963, 152, 0.0]
1;[964, 153, 0.0]
1;[965, 158, 0.0]
1;[966, 162, 0.0]
1;[967, 165, 0.0]
1;[968, 180, 0.0]
1;[969, 186, 0.0]
1;[970, 192, 0.0]
1;[971, 194, 0.0]
1;[972, 197, 0.0]
1;[973, 198, 0.0]
1;[974, 202, 0.0]
1;[975, 207, 0.0]
1;[976, 213, 0.0]
1;[977, 214, 0.0]
1;[978, 216, 0.0]
1;[979, 220, 0.0]
1;[980, 240, 0.0]
1;[981, 241, 0.0]
1;[982, 247, 0.0]
1;[983, 249, 0.0]
1;[984, 257, 0.0]
1;[985, 262, 0.0]
1;[986, 264, 0.0]
1;[987, 267, 0.0]
1;[988, 275, 0.0]
1;[989, 276, 0.0]
1;[990, 285, 0.0]
1;[991, 291, 0.0]
1;[992, 294, 0.0]
1;[993, 299, 0.0]
1;[994, 303, 0.0]
1;[995, 309, 0.0]
1;[996, 318, 0.0]
1;[997, 319, 0.0]
1;[998, 328, 0.0]
1;[999, 330, 0.0]
1;[1000, 331, 0.0]
1;[1001, 338, 0.0]
1;[1002, 343, 0.0]
1;[1003, 344, 0.0]
1;[1004, 345, 0.0]
1;[1005, 350, 0.0]
1;[1006, 353, 0.0]
1;[1007, 354, 0.0]
1;[1008, 356, 0.0]
1;[1009, 359, 0.0]
1;[1010, 362, 0.0]
1;[1011, 365, 0.0]
1;[1012, 374, 0.0]
1;[1013, 376, 0.0]
1;[1014, 379, 0.0]
1;[1015, 381, 0.0]
1;[1016, 384, 0.0]
1;[1017, 385, 0.0]
1;[1018, 387, 0.0]
1;[1019, 388, 0.0]
1;[1020, 389, 0.0]
1;[1021, 395, 0.0]
1;[1022, 399, 0.0]
1;[1023, 403, 0.0]
1;[1024, 405, 0.0]
1;[1025, 406, 0.0]
1;[1026, 412, 0.0]
1;[1027, 413, 0.0]
1;[1028, 417, 0.0]
1;[1029, 423, 0.0]
1;[1030, 426, 0.0]
1;[1031, 428, 0.0]
1;[1032, 433, 0.0]
1;[1033, 434, 0.0]
1;[1034, 448, 0.0]
1;[1035, 450, 0.0]
1;[1036, 452, 0.0]
1;[1037, 456, 0.0]
1;[1038, 464, 0.0]
1;[1039, 465, 0.0]
1;[1040, 468, 0.0]
1;[1041, 470, 0.0]
1;[1042, 474, 0.0]
1;[1043, 476, 0.0]
1;[1044, 477, 0.0]
1;[1045, 483, 0.0]
1;[1046, 490, 0.0]
1;[1047, 491, 0.0]
1;[1048, 492, 0.0]
1;[1049, 500, 0.0]
1;[1050, 504, 0.0]
1;[1051, 507, 0.0]
1;[1052, 513, 0.0]
1;[1053, 514, 0.0]
1;[1054, 515, 0.0]
1;[1055, 516, 0.0]
1;[1056, 537, 0.0]
1;[1057, 544, 0.0]
1;[1058, 545, 0.0]
1;[1059, 547, 0.0]
1;[1060, 549, 0.0]
1;[1061, 557, 0.0]
1;[1062, 558, 0.0]
1;[1063, 560, 0.0]
1;[1064, 578, 0.0]
1;[1065, 580, 0.0]
1;[1066, 593, 0.0]
1;[1067, 600, 0.0]
1;[1068, 603, 0.0]
1;[1069, 609, 0.0]
1;[1070, 615, 0.0]
1;[1071, 619, 0.0]
1;[1072, 620, 0.0]
1;[1073, 621, 0.0]
1;[1074, 627, 0.0]
1;[1075, 635, 0.0]
1;[1076, 637, 0.0]
1;[1077, 641, 0.0]
1;[1078, 642, 0.0]
1;[1079, 644, 0.0]
1;[1080, 645, 0.0]
1;[1081, 649, 0.0]
1;[1082, 654, 0.0]
1;[1083, 656, 0.0]
1;[1084, 663, 0.0]
1;[1085, 664, 0.0]
1;[1086, 666, 0.0]
1;[1087, 674, 0.0]
1;[1088, 678, 0.0]
1;[1089, 679, 0.0]
1;[1090, 681, 0.0]
1;[1091, 682, 0.0]
1;[1092, 699, 0.0]
1;[1093, 708, 0.0]
1;[1094, 709, 0.0]
1;[1095, 713, 0.0]
1;[1096, 714, 0.0]
1;[1097, 718, 0.0]
1;[1098, 720, 0.0]
1;[1099, 721, 0.0]
1;[1100, 723, 0.0]
1;[1101, 724, 0.0]
1;[1102, 744, 0.0]
1;[1103, 756, 0.0]
1;[1104, 759, 0.0]
1;[1105, 760, 0.0]
1;[1106, 761, 0.0]
1;[1107, 763, 0.0]
1;[1108, 773, 0.0]
1;[1109, 774, 0.0]
1;[1110, 777, 0.0]
1;[1111, 779, 0.0]
1;[1112, 781, 0.0]
1;[1113, 783, 0.0]
1;[1114, 787, 0.0]
1;[1115, 788, 0.0]
1;[1116, 791, 0.0]
1;[1117, 792, 0.0]
1;[1118, 799, 0.0]
1;[1119, 801, 0.0]
1;[1120, 808, 0.0]
1;[1121, 814, 0.0]
1;[1122, 816, 0.0]
1;[1123, 817, 0.0]
1;[1124, 818, 0.0]
1;[1125, 820, 0.0]
1;[1126, 821, 0.0]
1;[1127, 824, 0.0]
1;[1128, 825, 0.0]
1;[1129, 834, 0.0]
1;[1130, 835, 0.0]
1;[1131, 837, 0.0]
1;[1132, 857, 0.0]
1;[1133, 866, 0.0]
1;[1134, 868, 0.0]
1;[1135, 871, 0.0]
1;[1136, 872, 0.0]
1;[1137, 880, 0.0]
1;[1138, 882, 0.0]
1;[1139, 891, 0.0]
1;[1140, 893, 0.0]
1;[1141, 900, 0.0]
1;[1142, 908, 0.0]
1;[1143, 910, 0.0]
1;[1144, 911, 0.0]
1;[1145, 917, 0.0]
1;[1146, 920, 0.0]
1;[1147, 921, 0.0]
1;[1148, 927, 0.0]
1;[1149, 933, 0.0]
1;[1150, 935, 0.0]
1;[1151, 938, 0.0]
1;[1152, 940, 0.0]
1;[1153, 941, 0.0]
1;[1154, 948, 0.0]
1;[1155, 966, 0.0]
1;[1156, 974, 0.0]
1;[1157, 978, 0.0]
1;[1158, 979, 0.0]
1;[1159, 991, 0.0]
1;[1160, 994, 0.0]
1;[1161, 996, 0.0]
1;[1162, 1001, 0.0]
1;[1163, 1004, 0.0]
1;[1164, 1006, 0.0]
1;[1165, 1008, 0.0]
1;[1166, 1011, 0.0]
1;[1167, 1013, 0.0]
1;[1168, 1015, 0.0]
1;[1169, 1018, 0.0]
1;[1170, 1020, 0.0]
1;[1171, 1022, 0.0]
1;[1172, 1027, 0.0]
1;[1173, 1028, 0.0]
1;[1174, 1031, 0.0]
1;[1175, 1037, 0.0]
1;[1176, 1045, 0.0]
1;[1177, 1061, 0.0]
1;[1178, 1063, 0.0]
1;[1179, 1072, 0.0]
1;[1180, 1079, 0.0]
1;[1181, 1080, 0.0]
1;[1182, 1084, 0.0]
1;[1183, 1087, 0.0]
1;[1184, 1088, 0.0]
1;[1185, 1090, 0.0]
1;[1186, 1094, 0.0]
1;[1187, 1097, 0.0]
1;[1188, 1098, 0.0]
1;[1189, 1100, 0.0]
1;[1190, 1109, 0.0]
1;[1191, 1113, 0.0]
1;[1192, 1122, 0.0]
1;[1193, 1123, 0.0]
1;[1194, 1130, 0.0]
1;[1195, 1144, 0.0]
1;[1196, 1153, 0.0]
1;[1197, 1174, 0.0]
1;[1198, 1176, 0.0]
1;[1199, 1183, 0.0]
1;[1200, 1184, 0.0]
1;[1201, 1186, 0.0]
1;[1202, 1189, 0.0]
1;[1203, 1194, 0.0]
1;[1204, 1196, 0.0]
1;[1205, 1208, 0.0]
1;[1206, 1212, 0.0]
1;[1207, 1217, 0.0]
1;[1208, 1219, 0.0]
1;[1209, 1221, 0.0]
1;[1210, 1228, 0.0]
1;[1211, 1229, 0.0]
1;[1212, 1230, 0.0]
1;[1213, 1231, 0.0]
1;[1214, 1235, 0.0]
1;[1215, 1236, 0.0]
2;[1, 980, 0.14396393602392063]
2;[2, 754, 0.13581736937538216]
2;[3, 459, 0.1333596337733772]
2;[4, 498, 0.12631039680793305]
2;[5, 1197, 0.12369274013449903]
2;[6, 733, 0.12338364608171534]
2;[7, 159, 0.12054314960110388]
2;[8, 592, 0.11369157593353961]
2;[9, 1, 0.11082123709019391]
2;[10, 1211, 0.10699105028322071]
2;[11, 265, 0.1054659478889393]
2;[12, 590, 0.10440821732653077]
2;[13, 189, 0.1039677317033623]
2;[14, 160, 0.10180146236434275]
2;[15, 769, 0.10130323479500945]
2;[16, 133, 0.10084876721053827]
2;[17, 761, 0.09704024442647635]
2;[18, 271, 0.0965671321096195]
2;[19, 437, 0.09596462228915871]
2;[20, 1080, 0.09560501961021996]
2;[21, 682, 0.09422030166475245]
2;[22, 1173, 0.09376928389373458]
2;[23, 711, 0.09217662395542366]
2;[24, 137, 0.09217633917891457]
2;[25, 6, 0.09107438888568943]
2;[26, 80, 0.09076103185869756]
2;[27, 614, 0.09009237648820388]
2;[28, 1078, 0.08947904452438213]
2;[29, 297, 0.08850894191906747]
2;[30, 41, 0.08569023617975446]
2;[31, 1170, 0.08556250028678379]
2;[32, 107, 0.08489505764101203]
2;[33, 1238, 0.08436381797021153]
2;[34, 478, 0.08361234616239448]
2;[35, 1137, 0.08348905407220326]
2;[36, 417, 0.08338064736509017]
2;[37, 179, 0.08219680962116258]
2;[38, 767, 0.08075147845539848]
2;[39, 915, 0.07939245444135283]
2;[40, 499, 0.07658136685058677]
2;[41, 598, 0.07576303016410299]
2;[42, 1145, 0.07556453030354485]
2;[43, 571, 0.0744204009029247]
2;[44, 25, 0.0740136453829105]
2;[45, 325, 0.07352530456527498]
2;[46, 333, 0.07271263268425299]
2;[47, 300, 0.0718698791563234]
2;[48, 439, 0.07155295780167872]
2;[49, 1125, 0.07145734022499982]
2;[50, 511, 0.07132753188874912]
2;[51, 912, 0.07112091504643685]
2;[52, 187, 0.07111328435118869]
2;[53, 969, 0.07012215449532919]
2;[54, 589, 0.0700115979935828]
2;[55, 556, 0.06966082789548052]
2;[56, 568, 0.06952445126967209]
2;[57, 176, 0.06924568551260933]
2;[58, 666, 0.06910398495191042]
2;[59, 1135, 0.06884628797054634]
2;[60, 177, 0.0685897647353979]
2;[61, 1192, 0.06675452449378486]
2;[62, 11, 0.06658049653562544]
2;[63, 345, 0.06611751864409662]
2;[64, 1215, 0.06447752422459455]
2;[65, 956, 0.06444737553558515]
2;[66, 7, 0.06304079562736578]
2;[67, 301, 0.06280386086366528]
2;[68, 95, 0.06213474432110172]
2;[69, 17, 0.06195052534669853]
2;[70, 225, 0.061736865363969]
2;[71, 1019, 0.060831741613453755]
2;[72, 555, 0.06046063768402661]
2;[73, 135, 0.060448009114819526]
2;[74, 31, 0.06038419101130765]
2;[75, 690, 0.05996863535948331]
2;[76, 1071, 0.05982845938577801]
2;[77, 768, 0.05960519680211789]
2;[78, 758, 0.05953877004878462]
2;[79, 863, 0.059136874909625915]
2;[80, 905, 0.05908198784995004]
2;[81, 441, 0.05810232680550237]
2;[82, 776, 0.05758152195989845]
2;[83, 910, 0.05691184585170444]
2;[84, 427, 0.05606870173313364]
2;[85, 1091, 0.055952407513846225]
2;[86, 505, 0.055466647024268116]
2;[87, 114, 0.0551351387628548]
2;[88, 810, 0.054780891669647884]
2;[89, 882, 0.05437055661748718]
2;[90, 982, 0.05413108147785247]
2;[91, 1079, 0.054100095056953686]
2;[92, 151, 0.05373551608792824]
2;[93, 56, 0.05350755581143399]
2;[94, 778, 0.052820025152441094]
2;[95, 958, 0.052751519143457944]
2;[96, 523, 0.05241604940898343]
2;[97, 716, 0.05146290778498425]
2;[98, 914, 0.05142935771588801]
2;[99, 302, 0.050455512689073036]
2;[100, 457, 0.050402265533420094]
2;[101, 707, 0.0503699261867346]
2;[102, 531, 0.05026324879902718]
2;[103, 533, 0.04987134914348619]
2;[104, 243, 0.04965117517746374]
2;[105, 481, 0.04959838041954971]
2;[106, 458, 0.04938327215993044]
2;[107, 983, 0.049337274885705266]
2;[108, 618, 0.04920156605797088]
2;[109, 57, 0.04914743577525144]
2;[110, 651, 0.04909722571557165]
2;[111, 392, 0.04870983217342595]
2;[112, 463, 0.04868981475306684]
2;[113, 262, 0.04856993965403536]
2;[114, 322, 0.04844547743201287]
2;[115, 266, 0.04832663805558598]
2;[116, 1112, 0.04831713277666299]
2;[117, 1081, 0.04796321558627724]
2;[118, 447, 0.047592656636639696]
2;[119, 311, 0.047222709462557584]
2;[120, 600, 0.04696322261561058]
2;[121, 790, 0.046654583434529315]
2;[122, 400, 0.04647986384981756]
2;[123, 957, 0.04626565322303419]
2;[124, 32, 0.046196790139032946]
2;[125, 550, 0.045689494345293395]
2;[126, 1188, 0.04534146348110321]
2;[127, 496, 0.04524009780434282]
2;[128, 62, 0.04512484226440392]
2;[129, 559, 0.04512201553195211]
2;[130, 588, 0.04506087557225206]
2;[131, 288, 0.04473876240256712]
2;[132, 696, 0.04441816634741835]
2;[133, 125, 0.04428835574284335]
2;[134, 124, 0.04427813608402619]
2;[135, 546, 0.0442484855088461]
2;[136, 157, 0.044071062312804714]
2;[137, 1064, 0.04403190029749344]
2;[138, 683, 0.043871741935810664]
2;[139, 118, 0.043817566358991374]
2;[140, 502, 0.043780777343729996]
2;[141, 15, 0.04325777246143758]
2;[142, 497, 0.04316498038254882]
2;[143, 1109, 0.043113257164181934]
2;[144, 452, 0.04292149236763647]
2;[145, 874, 0.04286530271068217]
2;[146, 106, 0.042739474780336545]
2;[147, 202, 0.04259089842184244]
2;[148, 913, 0.04226436827561484]
2;[149, 1216, 0.04208934706136662]
2;[150, 1169, 0.041467781572986924]
2;[151, 987, 0.0413172858674987]
2;[152, 226, 0.04126629843779753]
2;[153, 925, 0.04117087057254244]
2;[154, 451, 0.041126423346829775]
2;[155, 429, 0.04109252229637547]
2;[156, 1121, 0.04094283162680591]
2;[157, 366, 0.04088275037530864]
2;[158, 282, 0.04068978362451686]
2;[159, 878, 0.04068543528923825]
2;[160, 827, 0.0400296599221703]
2;[161, 921, 0.03982733770729436]
2;[162, 74, 0.039784117062800044]
2;[163, 1168, 0.03952697959052452]
2;[164, 1156, 0.03937207052803628]
2;[165, 1175, 0.03936814038980405]
2;[166, 453, 0.0393517377769212]
2;[167, 47, 0.03902236694193756]
2;[168, 766, 0.038764467264074065]
2;[169, 975, 0.03863076059269811]
2;[170, 28, 0.038555438945266786]
2;[171, 842, 0.03836209246582609]
2;[172, 929, 0.038337546159169435]
2;[173, 1171, 0.03789574207701626]
2;[174, 223, 0.037754934620165534]
2;[175, 892, 0.037734649093358275]
2;[176, 270, 0.03764690467686183]
2;[177, 473, 0.037644299256701555]
2;[178, 501, 0.036903967799303494]
2;[179, 771, 0.03679729430168802]
2;[180, 988, 0.03667248106209117]
2;[181, 134, 0.03661108896061307]
2;[182, 347, 0.03661043161189662]
2;[183, 166, 0.03637267037356512]
2;[184, 380, 0.036211009099783406]
2;[185, 887, 0.03619084635066953]
2;[186, 321, 0.036187857344458285]
2;[187, 903, 0.036077889585448414]
